model,resnet34
batch_size,200
epochs,300
learning_rate,0.1
data_augmentation,True
seed,1
alphakd,0.7
T,10
name,BLKD
resume,False
""
epoch,train_acc,val_acc
0,0.12762,0.1931
1,0.24492,0.2816
2,0.33958,0.3246
3,0.41376,0.3549
4,0.46918,0.4163
5,0.51344,0.4703
6,0.54766,0.487
7,0.57392,0.4967
8,0.5964,0.506
9,0.61482,0.4796
10,0.63348,0.5684
11,0.64824,0.5253
12,0.66042,0.5878
13,0.66794,0.5789
14,0.67892,0.5761
15,0.688,0.5608
